Algorithm,K,GFLOPS
csr_vector_sub_warp,64,250.717716
csr_vector_sub_warp,64,247.508478
csr_vector_sub_warp,64,248.980554
csr_vector_sub_warp,64,244.984867
csr_adaptive_personalizzato,1,22.667829
csr_adaptive_personalizzato,1,21.588040
csr_adaptive_personalizzato,1,20.788745
csr_adaptive_personalizzato,1,20.633253
csr_adaptive_personalizzato,1,22.309160
csr_adaptive_personalizzato,1,20.593071
csr_adaptive_personalizzato,1,22.230991
csr_adaptive_personalizzato,1,21.298170
csr_adaptive_personalizzato,1,21.795688
csr_adaptive_personalizzato,1,20.264212
csr_adaptive_personalizzato,3,94.321977
csr_adaptive_personalizzato,3,89.868623
csr_adaptive_personalizzato,3,98.317022
csr_adaptive_personalizzato,3,96.035194
csr_adaptive_personalizzato,3,99.655367
csr_adaptive_personalizzato,3,98.981671
csr_adaptive_personalizzato,3,101.787030
csr_adaptive_personalizzato,3,99.864509
csr_adaptive_personalizzato,3,98.930224
csr_adaptive_personalizzato,3,100.497229
csr_adaptive_personalizzato,4,116.791992
csr_adaptive_personalizzato,4,119.205735
csr_adaptive_personalizzato,4,127.917844
csr_adaptive_personalizzato,4,115.568764
csr_adaptive_personalizzato,4,122.249038
csr_adaptive_personalizzato,4,124.773360
csr_adaptive_personalizzato,4,118.206332
csr_adaptive_personalizzato,4,122.249038
csr_adaptive_personalizzato,4,123.678848
csr_adaptive_personalizzato,4,119.598958
csr_adaptive_personalizzato,8,183.905068
csr_adaptive_personalizzato,8,183.175033
csr_adaptive_personalizzato,8,181.472285
csr_adaptive_personalizzato,8,180.568482
csr_adaptive_personalizzato,8,177.910265
csr_adaptive_personalizzato,8,181.407441
csr_adaptive_personalizzato,8,187.852696
csr_adaptive_personalizzato,8,189.324138
csr_adaptive_personalizzato,8,182.385196
csr_adaptive_personalizzato,8,185.044846
csr_adaptive_personalizzato,12,202.491224
csr_adaptive_personalizzato,12,200.043872
csr_adaptive_personalizzato,12,203.792021
csr_adaptive_personalizzato,12,193.781375
csr_adaptive_personalizzato,12,199.154329
csr_adaptive_personalizzato,12,193.142303
csr_adaptive_personalizzato,12,201.686617
csr_adaptive_personalizzato,12,191.683536
csr_adaptive_personalizzato,12,193.191323
csr_adaptive_personalizzato,12,193.682783
csr_adaptive_personalizzato,16,220.734079
csr_adaptive_personalizzato,16,229.465634
csr_adaptive_personalizzato,16,228.948140
csr_adaptive_personalizzato,16,228.278834
csr_adaptive_personalizzato,16,218.642248
csr_adaptive_personalizzato,16,220.255156
csr_adaptive_personalizzato,16,224.096246
csr_adaptive_personalizzato,16,225.090028
csr_adaptive_personalizzato,16,228.330192
csr_adaptive_personalizzato,16,227.104248
csr_adaptive_personalizzato,32,243.530275
csr_adaptive_personalizzato,32,234.962623
csr_adaptive_personalizzato,32,241.502544
csr_adaptive_personalizzato,32,240.245182
csr_adaptive_personalizzato,32,244.233363
csr_adaptive_personalizzato,32,243.676425
csr_adaptive_personalizzato,32,243.296811
csr_adaptive_personalizzato,32,243.764188
csr_adaptive_personalizzato,32,241.301632
csr_adaptive_personalizzato,32,247.237210
csr_adaptive_personalizzato,64,248.204404
csr_adaptive_personalizzato,64,249.730874
csr_adaptive_personalizzato,64,253.092992
csr_adaptive_personalizzato,64,252.040477
csr_adaptive_personalizzato,64,255.128437
csr_adaptive_personalizzato,64,253.408901
csr_adaptive_personalizzato,64,250.671273
csr_adaptive_personalizzato,64,251.868498
csr_adaptive_personalizzato,64,252.746423
csr_adaptive_personalizzato,64,249.961464
