K,num_threads,mean,variance
12,16,0.006505,0.00000057065133680503
12,17,0.006076,0.00000043093905405739
12,18,0.005460,0.00000003322899782145
12,19,0.005232,0.00000000141176165320
12,20,0.005223,0.00000000167381345802
12,21,0.005194,0.00000000189985157793
12,22,0.006129,0.00000010190523853671
12,23,0.005462,0.00000000231923216723
12,24,0.005453,0.00000017839580605258
12,25,0.005257,0.00000000245238075861
12,26,0.005445,0.00000006967718554240
12,27,0.005559,0.00000000226868412612
12,28,0.005446,0.00000000286119962033
12,29,0.005132,0.00000000208923539363
12,30,0.006044,0.00000002195150727993
12,31,0.005944,0.00000007402502415269
12,32,0.005911,0.00000000284699391510
12,33,0.006375,0.00000017079593986520
12,34,0.006193,0.00000009574507299878
12,35,0.005301,0.00000005934634102077
12,36,0.005541,0.00000019264717504325
12,37,0.006134,0.00000013196648762190
12,38,0.006149,0.00000002018576889277
12,39,0.005982,0.00000093067855106309
12,40,0.006060,0.00000006494647357936
16,1,0.015863,0.00000000658225585531
16,2,0.011457,0.00000021389290952329
16,3,0.009184,0.00000012041499720138
16,4,0.008432,0.00000000228723452733
16,5,0.008000,0.00000013666956519205
16,6,0.007638,0.00000018017273905312
16,7,0.007414,0.00000000579643084933
16,8,0.007388,0.00000104278243818492
16,9,0.007363,0.00000034184130799143
16,10,0.007841,0.00000002826530729925
16,11,0.007688,0.00000000867649277334
16,12,0.007483,0.00000001233152545049
16,13,0.007474,0.00000065001402099750
16,14,0.007167,0.00000000415627114060
16,15,0.007075,0.00000000373674843981
16,16,0.007302,0.00000000376015992085
16,17,0.007403,0.00000026375763487910
16,18,0.007134,0.00000000481371190505
16,19,0.007011,0.00000000502140084085
16,20,0.007170,0.00000000148010422898
16,21,0.007522,0.00000009183206090287
16,22,0.007466,0.00000002282791295753
16,23,0.007385,0.00000000405334429772
16,24,0.007033,0.00000000639116897786
16,25,0.007178,0.00000015645418335420
16,26,0.008079,0.00000000464520963746
16,27,0.008448,0.00000000575880562391
16,28,0.007683,0.00000027614817867680
16,29,0.007229,0.00000000845405172596
16,30,0.007306,0.00000001184892660198
16,31,0.007298,0.00000008738242908369
16,32,0.007492,0.00000005464180932011
16,33,0.008713,0.00000000464919352102
16,34,0.008441,0.00000040511328579779
16,35,0.007733,0.00000085465289551386
16,36,0.008453,0.00000006719649106705
16,37,0.008190,0.00000007124523678810
16,38,0.008247,0.00000030629757859762
16,39,0.008053,0.00000006515244938681
16,40,0.007811,0.00000006740022369646
32,1,0.035657,0.00000001593887714446
32,2,0.025853,0.00000037342389948078
32,3,0.020689,0.00000001107457047566
32,4,0.018472,0.00000001565835470785
32,5,0.017964,0.00000030232478114838
32,6,0.017294,0.00000012163863422380
32,7,0.017035,0.00000000908786119538
32,8,0.016625,0.00000027999838344710
32,9,0.016694,0.00000000545609169298
32,10,0.016640,0.00000001159926560725
32,11,0.016745,0.00000012921797926852
32,12,0.016549,0.00000021272398148624
32,13,0.016357,0.00000000816409568886
32,14,0.017152,0.00000007718626774976
32,15,0.016506,0.00000018564248200774
32,16,0.016562,0.00000001426275666060
32,17,0.016701,0.00000007229936067872
32,18,0.016940,0.00000008024477593897
32,19,0.016918,0.00000007031419275082
32,20,0.016861,0.00000133601822225249
32,21,0.017307,0.00000072197062017048
32,22,0.017166,0.00000006722938249143
32,23,0.016835,0.00000033328815866031
32,24,0.016460,0.00000007706096793916
32,25,0.016657,0.00000010049090016951
32,26,0.016309,0.00000024421097888450
32,27,0.019190,0.00000000423735425922
32,28,0.018976,0.00000008156163067942
32,29,0.017853,0.00000102302518002489
32,30,0.017167,0.00000007744214647258
32,31,0.017276,0.00000013753468998716
32,32,0.017302,0.00000100439045237713
32,33,0.017121,0.00000009564414120380
32,34,0.017152,0.00000006804024213476
32,35,0.017040,0.00000012363208838463
32,36,0.017365,0.00000009670710826409
32,37,0.017418,0.00000010079319084571
32,38,0.017736,0.00000014377015279243
32,39,0.017575,0.00000000393546022697
32,40,0.017465,0.00000000537922758840
64,1,0.076053,0.00000040035434621517
64,2,0.054388,0.00000054619885613490
64,3,0.042342,0.00000018166796677200
64,4,0.039022,0.00000468597038301678
64,5,0.036936,0.00000079347795507662
64,6,0.036229,0.00000230386790717384
64,7,0.035497,0.00000182246045962690
64,8,0.034664,0.00000001628986567277
64,9,0.034217,0.00000000586750235778
64,10,0.033595,0.00000021527344868805
64,11,0.032656,0.00000017863584019289
64,12,0.032253,0.00000008366275595209
64,13,0.032143,0.00000020338335514738
64,14,0.032030,0.00000015803919971538
64,15,0.031874,0.00000019549313070303
64,16,0.032075,0.00000113060033675238
64,17,0.031687,0.00000002536577381316
64,18,0.032009,0.00000032441042648822
64,19,0.031067,0.00000008384507558394
64,20,0.032154,0.00000030965591642751
64,21,0.034882,0.00000325685821401205
64,22,0.035952,0.00000033253868477245
64,23,0.035848,0.00000327212314046838
64,24,0.033267,0.00000143782274762723
64,25,0.034167,0.00000078291747231872
64,26,0.033709,0.00000114760627487400
64,27,0.034257,0.00000000537244939358
64,28,0.033811,0.00000039143090294058
64,29,0.034401,0.00000013745763893902
64,30,0.034085,0.00000006948835663281
64,31,0.033866,0.00000016679585517414
64,32,0.034275,0.00000021728521980481
64,33,0.033888,0.00000032000548011272
64,34,0.034070,0.00000001555492949682
64,35,0.034859,0.00000001933299406941
64,36,0.038732,0.00000210370955606867
64,37,0.036185,0.00000009209606254298
64,38,0.036156,0.00000035619639677982
64,39,0.036329,0.00000019187106744831
64,40,0.036529,0.00000016136088303416
