K,num_threads,mean,variance
16,38,0.000683,0.00000000038944705098
16,39,0.000686,0.00000000047145263758
16,40,0.000680,0.00000000044442148641
32,1,0.016547,0.00000001934045629663
32,2,0.010332,0.00000035109500198689
32,3,0.006932,0.00000010634281493728
32,4,0.005683,0.00000007174035170066
32,5,0.004900,0.00000005238847215996
32,6,0.004140,0.00000002789459644296
32,7,0.003524,0.00000000919998269701
32,8,0.003259,0.00000103400198009234
32,9,0.002830,0.00000001231237622873
32,10,0.002602,0.00000002231400304836
32,11,0.002392,0.00000004679457950032
32,12,0.002167,0.00000002446623869841
32,13,0.002481,0.00000012843974048183
32,14,0.002129,0.00000003048817115910
32,15,0.002027,0.00000003056934579025
32,16,0.001849,0.00000001905364387536
32,17,0.001706,0.00000004363617924507
32,18,0.001457,0.00000001137342466786
32,19,0.002000,0.00000004579655110442
32,20,0.002115,0.00000000066008510413
32,21,0.001984,0.00000000565939039331
32,22,0.001948,0.00000018322338521310
32,23,0.001772,0.00000000111906550580
32,24,0.001710,0.00000000071462767612
32,25,0.001751,0.00000004484937213838
32,26,0.001652,0.00000002177992364391
32,27,0.001645,0.00000002420694605629
32,28,0.001714,0.00000010120547326425
32,29,0.001524,0.00000002484976478146
32,30,0.001493,0.00000006553671853586
32,31,0.001659,0.00000090238666376040
32,32,0.001470,0.00000004513143638492
32,33,0.001518,0.00000006448625501074
32,34,0.001394,0.00000003474111573916
32,35,0.001336,0.00000003725269942085
32,36,0.001329,0.00000002435322297665
32,37,0.001439,0.00000018465984181323
32,38,0.001363,0.00000003137310852243
32,39,0.001433,0.00000004542945350145
32,40,0.001397,0.00000021832456559349
64,1,0.033692,0.00000033903528247542
64,2,0.020362,0.00000068695021549327
64,3,0.014219,0.00000027116378317844
64,4,0.011051,0.00000049193454790814
64,5,0.008971,0.00000042359147027608
64,6,0.007528,0.00000015994509435678
64,7,0.006707,0.00000013601170710174
64,8,0.005924,0.00000005885882443333
64,9,0.005442,0.00000006986521527440
64,10,0.004999,0.00000007306362043201
64,11,0.004657,0.00000003013664529318
64,12,0.004359,0.00000001699198594236
64,13,0.004196,0.00000003700210509587
64,14,0.003963,0.00000013164010576632
64,15,0.003743,0.00000003422557615012
64,16,0.003536,0.00000005136002251445
64,17,0.003370,0.00000002462722667706
64,18,0.003504,0.00000103059980949786
64,19,0.003262,0.00000000808569133641
64,20,0.004252,0.00000110475846213658
64,21,0.005010,0.00000021137388009093
64,22,0.004649,0.00000013808713154063
64,23,0.004453,0.00000014691499408476
64,24,0.004390,0.00000111745271490794
64,25,0.004183,0.00000008250792652250
64,26,0.003774,0.00000012031309677518
64,27,0.003800,0.00000009432933821078
64,28,0.003765,0.00000015319354525870
64,29,0.003657,0.00000005273330595646
64,30,0.003532,0.00000025675218475942
64,31,0.003220,0.00000004482993864365
64,32,0.003210,0.00000003386272288273
64,33,0.003208,0.00000008740958734520
64,34,0.003135,0.00000005460469082565
64,35,0.003191,0.00000009473363858726
64,36,0.003197,0.00000010920454994642
64,37,0.003286,0.00000012826879613184
64,38,0.003218,0.00000009389769221781
64,39,0.003062,0.00000011094508133805
64,40,0.003089,0.00000033934465082098
