Algorithm,K,GFLOPS
csr_adaptive_personalizzato,32,69.563482
csr_adaptive_personalizzato,32,68.973123
csr_adaptive_personalizzato,64,80.936101
csr_adaptive_personalizzato,64,92.007544
csr_adaptive_personalizzato,64,82.720949
csr_adaptive_personalizzato,64,97.527995
csr_adaptive_personalizzato,64,100.234325
csr_adaptive_personalizzato,64,94.138999
csr_adaptive_personalizzato,64,91.575590
csr_adaptive_personalizzato,64,103.313556
csr_adaptive_personalizzato,64,102.661051
csr_adaptive_personalizzato,64,90.639401
